phi,theta,elev,mv,dbm,cal
45.6992,76.0185,13.9815,1121,-36.6364,3
44.0325,75.7742,14.2258,1104,-35.8636,3
42.9140,75.5986,14.4014,1087,-35.0909,3
42.8266,75.7332,14.2668,1087,-35.0909,3
43.5594,75.9092,14.0908,1088,-35.1364,3
44.5407,75.9889,14.0111,1096,-35.5000,3
44.7697,75.5482,14.4518,1082,-34.8636,3
45.5853,76.2220,13.7780,1098,-35.5909,3
45.0562,76.2339,13.7661,1104,-35.8636,3
44.4990,76.3911,13.6089,1100,-35.6818,3
43.4050,75.8256,14.1744,1091,-35.2727,3
41.3024,75.6355,14.3645,1080,-34.7727,3
38.8832,74.9583,15.0417,1063,-34.0000,3
36.4082,74.6751,15.3249,1063,-34.0000,3
34.2977,74.1134,15.8866,1059,-33.8182,3
33.4445,74.5450,15.4550,1068,-34.2273,3
33.1469,74.6422,15.3578,1086,-35.0455,3
33.9485,75.1514,14.8486,1096,-35.5000,3
34.1691,74.9971,15.0029,1104,-35.8636,3
34.8162,75.4296,14.5704,1102,-35.7727,3
34.6719,75.6564,14.3436,1092,-35.3182,3
34.8484,75.6982,14.3018,1104,-35.8636,3
34.0489,75.5966,14.4034,1104,-35.8636,3
33.1575,75.7481,14.2519,1109,-36.0909,3
31.2360,75.6239,14.3761,1112,-36.2273,3
29.3949,75.4120,14.5880,1103,-35.8182,3
27.1530,75.4980,14.5020,1091,-35.2727,3
23.7137,75.1703,14.8297,1066,-34.1364,3
22.3256,75.5211,14.4789,1046,-33.2273,3
20.3054,75.4125,14.5875,1040,-32.9545,3
20.2305,75.6683,14.3317,1038,-32.8636,3
20.6358,75.8117,14.1883,1039,-32.9091,3
21.2221,76.0240,13.9760,1039,-32.9091,3
21.6501,75.9852,14.0148,1040,-32.9545,3
22.0372,76.5639,13.4361,1042,-33.0455,3
21.8555,76.2564,13.7436,1033,-32.6364,3
21.7195,76.9354,13.0646,1038,-32.8636,3
20.7020,76.9799,13.0201,1036,-32.7727,3
19.6083,76.9026,13.0974,1047,-33.2727,3
18.4077,77.0030,12.9970,1051,-33.4545,3
16.2537,76.5629,13.4371,1053,-33.5455,3
13.9152,76.2885,13.7115,1047,-33.2727,3
12.0667,76.0449,13.9551,1032,-32.5909,3
10.2493,75.7473,14.2527,1025,-32.2727,3
9.3702,76.1528,13.8472,1011,-31.6364,3
9.1058,76.3905,13.6095,1001,-31.1818,3
9.2986,76.8103,13.1897,999,-31.0909,3
9.7104,77.0405,12.9595,997,-31.0000,3
10.5275,77.1822,12.8178,993,-30.8182,3
10.8580,77.3333,12.6667,992,-30.7727,3
11.3501,77.2861,12.7139,989,-30.6364,3
11.5633,76.9287,13.0713,991,-30.7273,3
11.2418,76.8023,13.1977,990,-30.6818,3
10.1453,76.6573,13.3427,1000,-31.1364,3
8.7117,76.6281,13.3719,1002,-31.2273,3
6.7262,76.3433,13.6567,1005,-31.3636,3
4.5147,76.3988,13.6012,1004,-31.3182,3
2.0390,75.8982,14.1018,1009,-31.5455,3
0.5254,75.8730,14.1270,1014,-31.7727,3
359.3156,75.9628,14.0372,1013,-31.7273,3
359.2038,76.3923,13.6077,1016,-31.8636,3
359.4108,76.7502,13.2498,1018,-31.9545,3
0.0285,76.5563,13.4437,1019,-32.0000,3
0.9914,76.9339,13.0661,1018,-31.9545,3
1.0380,76.8782,13.1218,1016,-31.8636,3
0.5823,76.8786,13.1214,1020,-32.0455,3
359.8627,76.8016,13.1984,1015,-31.8182,3
358.5846,76.7464,13.2536,1017,-31.9091,3
356.7510,76.4869,13.5131,1005,-31.3636,3
354.5789,76.0141,13.9859,1008,-31.5000,3
352.1406,75.4255,14.5745,1006,-31.4091,3
350.6386,75.3239,14.6761,1010,-31.5909,3
