phi,theta,elev,mv,dbm,cal
64.6241,70.0536,19.9464,1313,-43.6818,3
63.2693,69.9824,20.0176,1300,-43.0909,3
61.7303,70.0977,19.9023,1319,-43.9545,3
60.6202,70.2082,19.7918,1325,-44.2273,3
59.6050,70.7711,19.2289,1231,-39.9545,3
58.5229,71.1391,18.8609,1373,-46.4091,3
57.2725,70.9392,19.0608,1396,-47.4545,3
55.9766,70.9576,19.0424,1363,-45.9545,3
54.6406,71.1652,18.8348,1338,-44.8182,3
53.8531,71.1988,18.8012,1303,-43.2273,3
53.1994,71.5170,18.4830,1294,-42.8182,3
52.5991,71.4160,18.5840,1268,-41.6364,3
51.4557,71.0163,18.9837,1271,-41.7727,3
49.9210,70.7897,19.2103,1252,-40.9091,3
48.3367,71.0777,18.9223,1244,-40.5455,3
47.1504,71.2654,18.7346,1213,-39.1364,3
45.5572,70.9899,19.0101,1194,-38.2727,3
44.0287,70.6467,19.3533,1204,-38.7273,3
42.9808,70.5540,19.4460,1156,-36.5455,3
42.2296,70.3981,19.6019,1248,-40.7273,3
41.3995,70.9702,19.0298,1269,-41.6818,3
40.6345,70.8637,19.1363,1277,-42.0455,3
39.8057,71.0554,18.9446,1294,-42.8182,3
38.6323,71.1923,18.8077,1286,-42.4545,3
36.9653,70.6849,19.3151,1273,-41.8636,3
34.8027,71.0891,18.9109,1287,-42.5000,3
32.8296,70.9550,19.0450,1309,-43.5000,3
31.1988,71.2855,18.7145,1325,-44.2273,3
29.4196,70.9693,19.0307,1324,-44.1818,3
27.7613,70.8512,19.1488,1320,-44.0000,3
25.8214,71.3895,18.6105,1237,-40.2273,3
24.4275,71.5995,18.4005,1261,-41.3182,3
23.3695,71.5097,18.4903,1143,-35.9545,3
21.6285,70.8977,19.1023,1213,-39.1364,3
19.7846,70.5896,19.4104,1247,-40.6818,3
18.1651,71.5403,18.4598,1279,-42.1364,3
17.1945,71.1547,18.8453,1277,-42.0455,3
16.2809,70.9046,19.0954,1113,-34.5909,3
15.0531,71.3459,18.6541,1238,-40.2727,3
13.2705,70.5166,19.4834,1217,-39.3182,3
11.8013,70.2878,19.7122,1222,-39.5455,3
10.7756,70.8679,19.1321,1214,-39.1818,3
9.7492,70.0412,19.9588,1168,-37.0909,3
8.7001,69.4176,20.5824,1208,-38.9091,3
7.9081,69.2493,20.7507,1235,-40.1364,3
7.6270,68.9348,21.0652,1221,-39.5000,3
7.7267,69.4598,20.5402,1221,-39.5000,3
7.6277,70.7102,19.2898,1174,-37.3636,3
6.9619,70.5928,19.4072,1164,-36.9091,3
6.8880,70.1652,19.8348,1230,-39.9091,3
5.9543,70.3416,19.6584,1234,-40.0909,3
5.2257,70.8103,19.1897,1231,-39.9545,3
4.9166,71.4216,18.5784,1217,-39.3182,3
4.3686,72.3945,17.6055,1208,-38.9091,3
4.2362,72.9040,17.0960,1124,-35.0909,3
3.7947,72.3286,17.6714,1194,-38.2727,3
3.2978,71.8694,18.1306,1220,-39.4545,3
3.0621,71.6323,18.3677,1255,-41.0455,3
3.5486,71.5241,18.4759,1239,-40.3182,3
3.4801,71.4304,18.5696,1239,-40.3182,3
2.9987,71.1363,18.8637,1137,-35.6818,3
3.2035,70.7197,19.2803,1216,-39.2727,3
3.1450,70.8929,19.1071,1207,-38.8636,3
3.5660,70.5897,19.4103,1206,-38.8182,3
3.4465,70.4226,19.5774,1228,-39.8182,3
2.9784,69.9774,20.0226,1212,-39.0909,3
2.4287,69.7774,20.2226,1246,-40.6364,3
1.9441,69.9043,20.0957,1248,-40.7273,3
1.8763,69.6778,20.3222,1252,-40.9091,3
1.6484,70.0154,19.9846,1238,-40.2727,3
