phi,theta,elev,mv,dbm,cal
26.7222,71.4485,18.5515,1213,-39.1364,3
25.8996,71.5907,18.4093,1218,-39.3636,3
25.3681,71.8135,18.1865,1220,-39.4545,3
25.0557,71.8953,18.1047,1201,-38.5909,3
24.8478,71.8725,18.1275,1200,-38.5455,3
24.3518,71.9677,18.0323,1225,-39.6818,3
24.1499,71.7595,18.2405,1222,-39.5455,3
23.9936,71.6058,18.3942,1210,-39.0000,3
23.8588,71.3033,18.6967,1191,-38.1364,3
24.0557,71.0764,18.9236,1193,-38.2273,3
23.8992,71.2440,18.7560,1192,-38.1818,3
23.4974,71.3102,18.6898,1176,-37.4545,3
22.8523,71.4007,18.5993,1197,-38.4091,3
22.2708,71.6068,18.3932,1207,-38.8636,3
21.7962,71.4865,18.5135,1201,-38.5909,3
20.9253,71.3572,18.6428,1195,-38.3182,3
20.1255,71.4516,18.5484,1179,-37.5909,3
19.4948,71.4740,18.5260,1182,-37.7273,3
18.9317,71.3938,18.6062,1182,-37.7273,3
18.3923,71.6944,18.3056,1190,-38.0909,3
17.8814,71.9109,18.0891,1196,-38.3636,3
17.4393,71.8569,18.1431,1212,-39.0909,3
16.8620,72.3658,17.6342,1184,-37.8182,3
16.4009,72.8801,17.1199,1227,-39.7727,3
16.0222,73.1548,16.8452,1240,-40.3636,3
15.6584,73.4232,16.5768,1234,-40.0909,3
15.6010,73.4132,16.5868,1230,-39.9091,3
15.4816,73.3606,16.6394,1229,-39.8636,3
15.0773,72.8816,17.1184,1261,-41.3182,3
14.6293,72.5041,17.4959,1275,-41.9545,3
14.3442,72.7117,17.2883,1279,-42.1364,3
