phi,theta,elev,mv,dbm,cal
334.6061,73.3838,16.6162,1245,-40.5909,3
333.5983,72.9326,17.0674,1219,-39.4091,3
332.3802,73.1557,16.8443,1191,-38.1364,3
330.7585,72.5765,17.4235,1228,-39.8182,3
329.2625,72.7869,17.2131,1239,-40.3182,3
327.7307,72.9869,17.0131,1239,-40.3182,3
326.2335,72.9759,17.0241,1224,-39.6364,3
324.8581,73.0673,16.9327,1146,-36.0909,3
323.5186,73.1904,16.8096,1191,-38.1364,3
322.2616,72.5684,17.4316,1196,-38.3636,3
321.3546,73.3325,16.6675,1236,-40.1818,3
320.2875,73.5348,16.4652,1241,-40.4091,3
319.4585,73.5873,16.4127,1206,-38.8182,3
318.6452,73.6825,16.3175,1215,-39.2273,3
317.3790,74.1628,15.8372,1240,-40.3636,3
316.0709,74.0045,15.9955,1226,-39.7273,3
314.3725,73.9533,16.0467,1175,-37.4091,3
312.7631,74.3206,15.6794,1213,-39.1364,3
310.9211,74.0215,15.9785,1174,-37.3636,3
309.9205,74.3448,15.6552,1210,-39.0000,3
308.3879,74.0531,15.9469,1194,-38.2727,3
307.2566,74.2866,15.7134,1230,-39.9091,3
305.7133,74.0978,15.9022,1191,-38.1364,3
304.3397,74.2631,15.7369,1143,-35.9545,3
302.9832,73.8998,16.1002,1223,-39.5909,3
301.5656,74.1588,15.8412,1217,-39.3182,3
300.5561,74.4260,15.5740,1216,-39.2727,3
299.7087,74.6824,15.3176,1164,-36.9091,3
298.5180,74.4157,15.5843,1173,-37.3182,3
297.1113,74.3293,15.6707,1177,-37.5000,3
295.5333,74.1191,15.8809,1133,-35.5000,3
293.7490,73.7372,16.2628,1153,-36.4091,3
292.1966,73.5781,16.4219,1152,-36.3636,3
290.6538,73.3526,16.6474,1148,-36.1818,3
289.2272,72.7144,17.2856,1137,-35.6818,3
288.0311,72.7488,17.2512,1122,-35.0000,3
286.9423,72.4196,17.5804,1129,-35.3182,3
285.8981,72.7693,17.2307,1131,-35.4091,3
284.7489,72.9375,17.0625,1118,-34.8182,3
283.9926,73.0101,16.9899,1134,-35.5455,3
283.1763,72.8035,17.1965,1123,-35.0455,3
282.5655,73.0359,16.9641,1117,-34.7727,3
281.2689,72.2889,17.7111,1125,-35.1364,3
280.4380,72.6011,17.3989,1116,-34.7273,3
