phi,theta,elev,mv,dbm,cal
19.8621,72.4095,17.5905,1188,-38.0000,3
18.2305,72.3522,17.6478,1157,-36.5909,3
16.8846,72.2650,17.7350,1177,-37.5000,3
15.7667,72.5870,17.4130,1181,-37.6818,3
14.6323,72.9622,17.0378,1201,-38.5909,3
13.1011,72.7620,17.2380,1216,-39.2727,3
11.7395,73.0467,16.9533,1196,-38.3636,3
9.9604,72.5703,17.4297,1212,-39.0909,3
8.4930,72.6053,17.3947,1204,-38.7273,3
6.2467,72.1724,17.8276,1227,-39.7727,3
4.9230,72.3158,17.6842,1228,-39.8182,3
3.9743,72.6227,17.3774,1214,-39.1818,3
3.2916,72.6716,17.3284,1230,-39.9091,3
2.1729,73.0351,16.9649,1216,-39.2727,3
1.6640,73.0663,16.9337,1216,-39.2727,3
1.1055,73.1989,16.8011,1253,-40.9545,3
0.3466,73.0282,16.9719,1236,-40.1818,3
359.4764,73.0287,16.9713,1262,-41.3636,3
359.3505,73.2131,16.7869,1255,-41.0455,3
358.5208,73.3005,16.6995,1263,-41.4091,3
357.6649,73.2918,16.7082,1276,-42.0000,3
356.9727,73.2819,16.7181,1261,-41.3182,3
