phi,theta,elev,mv,dbm,cal
39.3892,71.3229,18.6771,779,52.8400,3
38.7463,71.6588,18.3412,782,52.7200,3
37.6370,71.6412,18.3588,785,52.6000,3
35.7397,71.4365,18.5635,789,52.4400,3
33.7508,71.3115,18.6885,791,52.3600,3
31.9742,71.4663,18.5337,790,52.4000,3
29.7928,71.5824,18.4176,788,52.4800,3
28.2280,71.5493,18.4507,789,52.4400,3
26.8173,71.6494,18.3506,791,52.3600,3
25.6539,71.8041,18.1959,794,52.2400,3
24.7789,72.0822,17.9178,797,52.1200,3
24.1368,71.9739,18.0261,799,52.0400,3
23.6545,72.0126,17.9874,800,52.0000,3
23.5764,71.8145,18.1855,804,51.8400,3
23.4681,71.6451,18.3549,810,51.6000,3
23.1421,71.2512,18.7488,817,51.3200,3
22.2751,70.9060,19.0940,821,51.1600,3
21.0988,71.0808,18.9192,828,50.8800,3
20.2054,71.0754,18.9246,833,50.6800,3
19.1856,71.2155,18.7845,839,50.4400,3
17.7505,71.2516,18.7484,842,50.3200,3
16.3633,71.1946,18.8054,842,50.3200,3
16.2396,70.9967,19.0033,846,50.1600,3
16.1046,71.3218,18.6782,846,50.1600,3
15.6041,71.3672,18.6328,848,50.0800,3
14.6537,71.3734,18.6266,846,50.1600,3
13.9400,70.6682,19.3318,845,50.2000,3
13.4139,70.5841,19.4159,843,50.2800,3
12.9717,71.1102,18.8898,842,50.3200,3
12.4422,71.1670,18.8330,845,50.2000,3
11.3810,71.1958,18.8042,851,49.9600,3
10.2330,71.1870,18.8131,859,49.6400,3
9.2348,70.6282,19.3718,868,49.2800,3
8.2623,70.4019,19.5981,873,49.0800,3
7.4606,70.5983,19.4017,874,49.0400,3
6.5016,70.9321,19.0679,874,49.0400,3
5.2125,70.9037,19.0963,871,49.1600,3
4.7039,70.4880,19.5120,873,49.0800,3
4.5367,70.3679,19.6321,872,49.1200,3
4.2674,70.7892,19.2108,868,49.2800,3
3.7383,71.2463,18.7537,866,49.3600,3
3.0596,71.4655,18.5345,865,49.4000,3
2.7828,71.5143,18.4857,866,49.3600,3
2.4156,71.5539,18.4461,867,49.3200,3
1.7483,71.6375,18.3626,869,49.2400,3
1.0065,71.4380,18.5620,873,49.0800,3
0.1707,71.2080,18.7920,881,48.7600,3
359.2026,71.3356,18.6644,884,48.6400,3
357.8100,71.7337,18.2663,888,48.4800,3
356.0365,71.5820,18.4179,894,48.2400,3
354.2505,71.5936,18.4064,896,48.1600,3
352.4991,71.5244,18.4756,900,48.0000,3
351.1901,71.7049,18.2951,902,47.9200,3
349.9833,71.4758,18.5242,903,47.8800,3
349.0640,71.1700,18.8300,907,47.7200,3
348.0926,70.7211,19.2789,909,47.6400,3
347.2271,70.2095,19.7905,911,47.5600,3
346.2310,69.9896,20.0104,914,47.4400,3
345.2631,70.1770,19.8230,917,47.3200,3
344.4398,70.1575,19.8425,918,47.2800,3
