phi,theta,elev,mv,dbm,cal
19.1856,76.3813,13.6187,1015,43.4000,3
18.9017,76.2643,13.7357,1014,43.4400,3
18.0238,76.1139,13.8861,1018,43.2800,3
17.2708,75.7817,14.2183,1022,43.1200,3
16.7284,75.6472,14.3528,1019,43.2400,3
16.0796,75.5078,14.4922,1020,43.2000,3
15.7305,75.5320,14.4680,1038,42.4800,3
16.0807,75.4110,14.5890,1042,42.3200,3
16.4007,75.7403,14.2597,1040,42.4000,3
15.5694,75.6787,14.3213,1037,42.5200,3
14.8842,75.5663,14.4337,958,45.6800,3
14.3906,75.5942,14.4058,1041,42.3600,3
13.7740,75.7562,14.2438,1043,42.2800,3
12.6950,75.7960,14.2040,1028,42.8800,3
11.2814,75.6320,14.3680,1041,42.3600,3
10.3710,75.5642,14.4358,1042,42.3200,3
9.7402,75.3839,14.6161,1028,42.8800,3
9.0367,75.2455,14.7545,1028,42.8800,3
8.3599,75.0879,14.9121,1028,42.8800,3
7.8190,75.5883,14.4117,1024,43.0400,3
7.4020,75.6685,14.3315,1034,42.6400,3
7.4376,75.8140,14.1860,1033,42.6800,3
7.9869,75.9598,14.0402,1034,42.6400,3
8.5624,76.5131,13.4869,1029,42.8400,3
8.7854,76.8413,13.1587,986,44.5600,3
9.3281,77.2297,12.7703,979,44.8400,3
9.5910,77.5834,12.4166,1012,43.5200,3
9.3804,77.9445,12.0555,1014,43.4400,3
8.9223,77.8969,12.1031,1005,43.8000,3
8.6591,77.9203,12.0797,1020,43.2000,3
8.2332,78.1468,11.8532,1001,43.9600,3
7.7983,78.2500,11.7500,1018,43.2800,3
7.7611,78.2555,11.7445,1021,43.1600,3
7.7123,78.2903,11.7097,973,45.0800,3
7.9081,78.0722,11.9278,1010,43.6000,3
8.1387,77.9321,12.0679,852,49.9200,3
8.2754,78.0144,11.9856,864,49.4400,3
7.6595,78.1570,11.8430,953,45.8800,3
7.3641,78.2499,11.7501,1049,42.0400,3
7.1413,78.1150,11.8850,964,45.4400,3
7.0621,78.0664,11.9336,1070,41.2000,3
6.7556,78.2896,11.7104,882,48.7200,3
6.2013,78.2528,11.7472,1043,42.2800,3
5.4322,77.9434,12.0566,1088,40.4800,3
4.9177,77.8018,12.1981,1073,41.0800,3
4.2394,77.7980,12.2020,1079,40.8400,3
3.5220,78.0369,11.9631,1073,41.0800,3
2.9978,77.5751,12.4249,1078,40.8800,3
2.7017,77.1611,12.8389,1021,43.1600,3
2.4830,77.9525,12.0475,1072,41.1200,3
2.4617,77.9619,12.0381,1072,41.1200,3
2.6027,77.7815,12.2185,1071,41.1600,3
1.7299,77.3801,12.6199,1045,42.2000,3
0.8156,76.7159,13.2841,1071,41.1600,3
0.6449,76.4616,13.5384,1073,41.0800,3
359.6777,76.6482,13.3518,1054,41.8400,3
358.3352,76.9404,13.0596,1069,41.2400,3
357.8036,77.3459,12.6541,1051,41.9600,3
