phi,theta,elev,mv,dbm,cal
39.3543,72.1489,17.8511,995,-19.4000,3
38.4518,72.7648,17.2352,989,-19.1600,3
37.4483,72.9501,17.0499,988,-19.1200,3
36.5611,72.5675,17.4325,986,-19.0400,3
35.5468,72.1469,17.8531,957,-17.8800,3
34.1312,72.2305,17.7695,977,-18.6800,3
33.4502,72.2028,17.7972,973,-18.5200,3
32.8248,71.7202,18.2798,974,-18.5600,3
32.0661,71.9293,18.0707,974,-18.5600,3
31.4940,72.0388,17.9612,978,-18.7200,3
30.4363,71.9975,18.0025,925,-16.6000,3
29.4309,72.0934,17.9066,961,-18.0400,3
28.5791,72.2551,17.7449,980,-18.8000,3
27.8771,71.9304,18.0696,981,-18.8400,3
27.8628,72.1968,17.8032,991,-19.2400,3
28.2562,72.8772,17.1228,991,-19.2400,3
28.0892,73.2280,16.7720,997,-19.4800,3
27.9016,73.5419,16.4581,999,-19.5600,3
28.0776,73.8549,16.1451,999,-19.5600,3
27.7377,73.9307,16.0693,985,-19.0000,3
27.2906,73.7233,16.2767,994,-19.3600,3
26.7123,73.4591,16.5409,993,-19.3200,3
26.2710,73.2132,16.7868,985,-19.0000,3
25.6528,73.1549,16.8451,977,-18.6800,3
24.9088,73.1598,16.8402,966,-18.2400,3
24.1347,73.0268,16.9732,946,-17.4400,3
23.3928,73.0403,16.9597,969,-18.3600,3
22.7792,72.7347,17.2653,971,-18.4400,3
21.7063,72.6373,17.3627,975,-18.6000,3
20.6909,72.5765,17.4235,972,-18.4800,3
19.9972,72.7208,17.2792,969,-18.3600,3
19.3980,72.8707,17.1293,966,-18.2400,3
18.7008,73.2597,16.7403,964,-18.1600,3
17.5462,73.7446,16.2554,964,-18.1600,3
16.3517,73.5912,16.4088,971,-18.4400,3
15.4473,73.2032,16.7968,974,-18.5600,3
14.4743,73.0425,16.9575,977,-18.6800,3
13.4504,73.0594,16.9406,975,-18.6000,3
12.6495,72.8784,17.1216,974,-18.5600,3
12.0169,72.6818,17.3182,956,-17.8400,3
11.4012,72.4863,17.5137,972,-18.4800,3
10.6691,72.4681,17.5319,964,-18.1600,3
9.9754,72.4219,17.5781,966,-18.2400,3
8.9967,72.4352,17.5648,965,-18.2000,3
8.5423,72.4721,17.5279,974,-18.5600,3
7.7779,72.6610,17.3390,972,-18.4800,3
7.1800,72.7832,17.2168,972,-18.4800,3
6.8575,73.0876,16.9124,967,-18.2800,3
6.3924,73.5583,16.4417,965,-18.2000,3
6.1840,73.6040,16.3960,963,-18.1200,3
5.7635,73.5665,16.4335,964,-18.1600,3
5.4085,73.5332,16.4668,960,-18.0000,3
5.2911,73.7737,16.2263,964,-18.1600,3
5.0341,73.9459,16.0541,960,-18.0000,3
4.6489,74.0349,15.9651,966,-18.2400,3
4.4044,74.1616,15.8384,967,-18.2800,3
3.8486,74.1070,15.8930,967,-18.2800,3
3.3489,74.0034,15.9966,972,-18.4800,3
2.6262,74.0889,15.9111,962,-18.0800,3
1.6604,74.3086,15.6914,973,-18.5200,3
0.8465,74.1927,15.8073,968,-18.3200,3
0.1189,74.3337,15.6663,956,-17.8400,3
359.3582,74.7650,15.2350,965,-18.2000,3
358.6655,75.1516,14.8484,978,-18.7200,3
358.0691,75.3780,14.6220,984,-18.9600,3
357.5629,75.5884,14.4116,985,-19.0000,3
357.2036,75.4581,14.5419,990,-19.2000,3
356.7582,75.5933,14.4067,988,-19.1200,3
356.2906,75.5298,14.4702,983,-18.9200,3
355.6837,75.4309,14.5691,997,-19.4800,3
355.1967,75.3687,14.6313,991,-19.2400,3
355.0334,75.2410,14.7590,986,-19.0400,3
354.6651,75.3246,14.6754,985,-19.0000,3
354.5779,75.2669,14.7331,982,-18.8800,3
354.6942,74.9889,15.0111,975,-18.6000,3
354.3997,74.7113,15.2887,979,-18.7600,3
353.9761,74.5854,15.4146,978,-18.7200,3
353.6555,74.6617,15.3383,973,-18.5200,3
353.0177,74.6950,15.3050,969,-18.3600,3
352.2051,74.7083,15.2917,963,-18.1200,3
351.1127,74.7409,15.2591,960,-18.0000,3
350.1216,74.6652,15.3348,958,-17.9200,3
349.3695,74.3893,15.6107,960,-18.0000,3
348.7460,74.2076,15.7924,955,-17.8000,3
347.8738,74.5378,15.4622,960,-18.0000,3
347.3542,74.6901,15.3099,964,-18.1600,3
346.9046,74.8852,15.1148,969,-18.3600,3
346.4355,75.1733,14.8267,945,-17.4000,3
346.0194,75.3660,14.6340,972,-18.4800,3
345.6843,75.6225,14.3775,971,-18.4400,3
345.2607,75.9338,14.0662,972,-18.4800,3
344.5621,76.2688,13.7312,973,-18.5200,3
343.8244,76.6217,13.3783,972,-18.4800,3
343.0119,77.2424,12.7576,970,-18.4000,3
342.5159,77.5022,12.4978,972,-18.4800,3
342.3715,77.7273,12.2726,973,-18.5200,3
342.0945,77.7402,12.2598,977,-18.6800,3
341.9262,77.7368,12.2632,980,-18.8000,3
342.0026,77.9846,12.0154,983,-18.9200,3
342.0600,78.4104,11.5896,977,-18.6800,3
342.1707,78.7760,11.2240,975,-18.6000,3
342.3535,78.7929,11.2071,975,-18.6000,3
342.3946,78.8285,11.1715,973,-18.5200,3
342.2813,78.8477,11.1522,971,-18.4400,3
342.3105,78.7059,11.2941,973,-18.5200,3
342.3524,78.6517,11.3483,972,-18.4800,3
342.1570,78.5629,11.4371,974,-18.5600,3
341.7939,78.3900,11.6100,968,-18.3200,3
341.7982,78.3728,11.6272,976,-18.6400,3
341.8359,78.2680,11.7320,976,-18.6400,3
341.8685,78.3996,11.6004,977,-18.6800,3
341.9183,78.6505,11.3495,972,-18.4800,3
342.0196,78.9121,11.0879,972,-18.4800,3
342.2672,79.1180,10.8820,975,-18.6000,3
342.5360,79.0708,10.9292,976,-18.6400,3
343.0880,78.7073,11.2927,971,-18.4400,3
343.5310,78.5626,11.4374,972,-18.4800,3
344.0136,78.0243,11.9757,968,-18.3200,3
344.8828,77.4734,12.5266,966,-18.2400,3
345.1705,77.5801,12.4199,968,-18.3200,3
344.4341,77.3127,12.6873,973,-18.5200,3
343.5471,77.1068,12.8932,970,-18.4000,3
340.7613,81.4403,8.5597,959,-17.9600,3
338.5771,82.5603,7.4397,962,-18.0800,3
338.2897,82.1236,7.8764,967,-18.2800,3
338.7379,80.7282,9.2718,967,-18.2800,3
339.5978,79.9604,10.0396,967,-18.2800,3
